# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_electron
# 18 Ntot_electron
# 19 Zavg_electron
# 20 Ukin_electron
# 21 Urad_electron
# 22 Dens_ion
# 23 Ntot_ion
# 24 Zavg_ion
# 25 Ukin_ion
# 26 Urad_ion
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyXmax
# 76 PoyXmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw       Dens_electron       Ntot_electron       Zavg_electron       Ukin_electron       Urad_electron            Dens_ion            Ntot_ion            Zavg_ion            Ukin_ion            Urad_ion             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyXmax         PoyXmaxInst
    2.6800000000e+02    1.0000000000e+00    7.9114436666e+13    7.9114436666e+13    1.7897925058e+02    9.3240646429e+06    0.0000000000e+00    0.0000000000e+00    7.9114427342e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    4.7669015463e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    4.5571630966e+06    0.0000000000e+00    5.8339264654e+02    3.3491710864e+13    4.5622713272e+13    5.6514552448e+00    1.9519333144e+06    1.2541745444e+06   -2.2340998995e+00               20102    2.9043175812e+00                3151   -3.3807425844e+05               35831    3.3806954610e+05               35830   -3.4981905561e+05                3752    3.4981517236e+05                3751    7.5175409663e-02               12502    7.5175409663e-02               12502   -8.8163447707e+01                9952    8.8829934890e+01                9453   -7.0725198699e+01               22382    7.1986715464e+01               22803   -4.4216423949e-01               18338    5.9231018057e-01                8420   -4.3601921847e+00                 170    7.0484333865e+00                2336   -6.4862784633e+00               16028    7.0515849676e+00               25670   -2.9576010312e+00               16391    6.6797689717e+00               25669    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.7200000000e+02    1.0000000000e+00    8.4842767970e+13    8.4842767970e+13    1.7897925058e+02    9.6901958620e+06    0.0000000000e+00    0.0000000000e+00    8.4842758280e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    4.9618916726e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    4.7283041894e+06    0.0000000000e+00    5.9881593951e+02    3.5722586538e+13    4.9120168423e+13    5.6514552448e+00    2.0210350082e+06    1.2977521452e+06   -2.3109614473e+00               20090    2.9543705590e+00                3161   -3.4698185484e+05               35867    3.4697680639e+05               35868   -3.5986149784e+05                3764    3.5985519184e+05                3765    7.5175409663e-02                   2    7.5175409663e-02                   2   -8.8468007874e+01               10050    8.9455191870e+01                9381   -6.9781950419e+01               22282    7.3536916549e+01               22903   -4.7773142346e-01               49280    4.8554392376e-01                2347   -5.0156553766e+00                 178    6.5392602587e+00               26103   -6.7898827194e+00               16022    8.0410257253e+00               25668   -3.0258529033e+00                2297    7.0796822592e+00               25667    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.7600000000e+02    1.0000000000e+00    9.0896394494e+13    9.0896394494e+13    1.7897925058e+02    1.0071894346e+07    0.0000000000e+00    0.0000000000e+00    9.0896384422e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    5.1402156295e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    4.9316787170e+06    0.0000000000e+00    6.1068924928e+02    3.8072503372e+13    5.2823877615e+13    5.6514552448e+00    2.0938746332e+06    1.3412325672e+06   -2.3660513663e+00               20086    2.9863280038e+00                3149   -3.5589924350e+05               35991    3.5589584126e+05               35992   -3.6950649645e+05                3772    3.6949872468e+05                3773    7.5175409663e-02                   2    7.5175409663e-02                   2   -8.9200629118e+01                9950    8.9262768928e+01                9371   -6.9290339011e+01               22344    7.4757235208e+01               22879   -5.6260801051e-01                9748    5.2665987359e-01                2359   -5.1531345294e+00               16404    7.0719177313e+00               26099   -6.5388587812e+00               16026    7.6567669277e+00               21304   -3.4570571149e+00                2308    5.8434474476e+00               25666    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.8000000000e+02    1.0000000000e+00    9.7286656720e+13    9.7286656720e+13    1.7897925058e+02    1.0467772264e+07    0.0000000000e+00    0.0000000000e+00    9.7286646253e+13    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    5.3564142967e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    5.1113579673e+06    0.0000000000e+00    6.1810692774e+02    4.0545473648e+13    5.6741169048e+13    5.6514552448e+00    2.1713718280e+06    1.3847114546e+06   -2.5085054986e+00               20081    3.0047163577e+00                3133   -3.6545604339e+05               36125    3.6545166257e+05               36126   -3.7879124930e+05                3798    3.7878258383e+05                3797    7.5175409663e-02               12502    7.5175409663e-02               12502   -8.9827165292e+01                9908    8.8796804551e+01                9049   -6.9129222050e+01               22362    7.4419564909e+01               22849   -4.0204293604e-01                9274    4.8619514487e-01                2366   -5.2305637283e+00               23774    6.7552023898e+00               26095   -6.9165505547e+00               16020    7.3719816942e+00               21304   -2.7714042320e+00                2310    5.5763412449e+00               25664    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.8400000000e+02    1.0000000000e+00    1.0402528335e+14    1.0402528335e+14    1.7897925058e+02    1.0861293864e+07    0.0000000000e+00    0.0000000000e+00    1.0402527249e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    5.5406029449e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    5.3206909196e+06    0.0000000000e+00    6.2178724084e+02    4.3145410961e+13    6.0879857843e+13    5.6514552448e+00    2.2539375633e+06    1.4285969981e+06   -2.4578111771e+00               20091    2.8865049276e+00               49277   -3.7534966435e+05               36255    3.7534403175e+05               36256   -3.8770217536e+05                3786    3.8769480798e+05                3785    7.5175409663e-02                   2    7.5175409663e-02                   2   -8.9921111837e+01                9888    8.8703428992e+01                9103   -6.8751660532e+01               22358    7.3330950363e+01               22913   -4.5726099943e-01                 704    6.3355238368e-01                2374   -4.6875950430e+00                 164    7.2489907721e+00                2373   -6.0376959296e+00               16030    9.3998395940e+00               21304   -4.6525157940e+00               26091    6.1141701621e+00                2374    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.8800000000e+02    1.0000000000e+00    1.1112473554e+14    1.1112473554e+14    1.7897925058e+02    1.1255856827e+07    0.0000000000e+00    0.0000000000e+00    1.1112472429e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    5.7470018628e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    5.5088549639e+06    0.0000000000e+00    6.2247021015e+02    4.5876230648e+13    6.5248489824e+13    5.6514552448e+00    2.3420671049e+06    1.4729189920e+06   -2.6009143594e+00               36485    2.8780700045e+00               49234   -3.8563102227e+05               36391    3.8562568259e+05               36392   -3.9622302333e+05                3798    3.9621494377e+05                3797    7.5175409663e-02               25002    7.5175409663e-02               25002   -8.9814403507e+01                9910    8.8873632905e+01                9625   -6.7678693760e+01               22366    7.2560069236e+01               22717   -5.8061539087e-01                9162    4.6410744709e-01               19316   -5.8378905738e+00               23776    6.2746640651e+00               26087   -6.1510261405e+00               16024    8.3951146854e+00               21302   -4.1929414002e+00               26089    5.8537858971e+00                2382    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.9200000000e+02    1.0000000000e+00    1.1859832838e+14    1.1859832838e+14    1.7897925058e+02    1.1642031382e+07    0.0000000000e+00    0.0000000000e+00    1.1859831674e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    5.9268965171e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    5.7151348649e+06    0.0000000000e+00    6.1921769473e+02    4.8741892209e+13    6.9856420575e+13    5.6514552448e+00    2.4355160483e+06    1.5177892492e+06   -2.8781755509e+00               36516    2.8006519895e+00               49252   -3.9648737723e+05               36489    3.9648369268e+05               36490   -4.0431796592e+05                3806    4.0430934948e+05                3807    7.5175409663e-02                   2    7.5175409663e-02                   2   -8.8932880269e+01                8902    8.9973976718e+01               10827   -6.7188979791e+01               22316    7.1820831104e+01               22807   -4.0887098843e-01                9667    4.2631736195e-01               12955   -5.6441072715e+00               16414    5.9687733632e+00               26085   -7.1380481320e+00               20951    8.3654239865e+00               21300   -3.7460943598e+00               26083    6.2670805456e+00               41187    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.9600000000e+02    1.0000000000e+00    1.2645994856e+14    1.2645994856e+14    1.7897925058e+02    1.2086002526e+07    0.0000000000e+00    0.0000000000e+00    1.2645993648e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    6.1610688170e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    5.9249337086e+06    0.0000000000e+00    6.1266654863e+02    5.1746261762e+13    7.4713670617e+13    5.6514552448e+00    2.5336133193e+06    1.5630967317e+06   -3.1045174490e+00               36534    2.7121994315e+00               49254   -4.0731354606e+05               36535    4.0730973028e+05               36534   -4.1196341216e+05                3834    4.1195554482e+05                3833    7.5175409663e-02                   2    7.5175409663e-02                   2   -9.0371025916e+01                8884    9.3018766237e+01               10783   -6.6930503777e+01                2770    7.0386368549e+01               22819   -4.5241320165e-01                9252    4.2387213022e-01               32106   -6.8118750862e+00               16416    6.0397549212e+00               26079   -6.7946305969e+00               16024    9.8620873168e+00               16417   -5.0372539673e+00               26081    4.9210415586e+00               41186    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.0000000000e+02    1.0000000000e+00    1.3472412223e+14    1.3472412223e+14    1.7897925058e+02    1.2491504906e+07    0.0000000000e+00    0.0000000000e+00    1.3472410974e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    6.3460104579e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    6.1454944484e+06    0.0000000000e+00    6.0361329805e+02    5.4893138341e+13    7.9830967152e+13    5.6514552448e+00    2.6352930129e+06    1.6086415802e+06   -3.2984696514e+00               36527    2.5116289451e+00                3134   -4.1786165765e+05               36541    4.1785963747e+05               36542   -4.1923830213e+05                3904    4.1923111908e+05                3903    7.5175409663e-02               12502    7.5175409663e-02               12502   -9.0038779258e+01                8902    9.4461718221e+01               10785   -6.8387821238e+01               20924    6.9958537841e+01                3089   -4.7314694123e-01               17961    5.8515634653e-01                9865   -8.6170111556e+00               16420    7.2066366198e+00               26073   -7.1957905160e+00               16026    1.1217628026e+01               16419   -3.7425037099e+00               26078    6.1031384462e+00               21300    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.0400000000e+02    1.0000000000e+00    1.4340591701e+14    1.4340591701e+14    1.7897925058e+02    1.2913781966e+07    0.0000000000e+00    0.0000000000e+00    1.4340590410e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    6.5697315800e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    6.3440503858e+06    0.0000000000e+00    5.9292681854e+02    5.8186352680e+13    8.5219547026e+13    5.6514552448e+00    2.7392604887e+06    1.6541579995e+06   -3.3968036867e+00               36513    2.4074987274e+00               48667   -4.2815813347e+05               36563    4.2815662625e+05               36560   -4.2658776610e+05                4004    4.2658241662e+05                4003    7.5175409663e-02               12502    7.5175409663e-02               12502   -9.0791539075e+01               10332    9.6328184883e+01               10669   -7.1570283508e+01               20920    7.0647568397e+01                3183   -3.9019688493e-01               39043    4.3865320136e-01               49191   -5.5562988895e+00               16424    6.7815559480e+00               26069   -8.2067097271e+00               20957    1.0311793674e+01               16423   -5.1498202580e+00               26075    7.0645939621e+00               21300    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.0800000000e+02    1.0000000000e+00    1.5252064168e+14    1.5252064168e+14    1.7897925058e+02    1.3326113390e+07    0.0000000000e+00    0.0000000000e+00    1.5252062836e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    6.7786039243e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    6.5475094659e+06    0.0000000000e+00    5.8091519295e+02    6.1629638262e+13    9.0890985551e+13    5.6514552448e+00    2.8443524674e+06    1.6996035782e+06   -3.4468034884e+00               36578    2.3904884432e+00               48659   -4.3810753465e+05               36581    4.3810697666e+05               36580   -4.4288951998e+05                9374    4.4288976270e+05                9373    7.5175409663e-02               12502    7.5175409663e-02               12502   -9.1534091956e+01               10358    9.7657832361e+01               10743   -7.3846858682e+01               21064    7.1624667731e+01                3281   -4.4709862241e-01               36218    3.9131073912e-01               44106   -6.1557133681e+00               16426    7.0896066439e+00               26067   -8.0411767798e+00               20959    1.1182870584e+01               21300   -4.6694789291e+00               26073    7.7635984180e+00               21300    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.1200000000e+02    1.0000000000e+00    1.6208383907e+14    1.6208383907e+14    1.7897925058e+02    1.3779150911e+07    0.0000000000e+00    0.0000000000e+00    1.6208382529e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    7.0033457600e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    6.7758051506e+06    0.0000000000e+00    5.6701848598e+02    6.5226774367e+13    9.6857046231e+13    5.6514552448e+00    2.9498029706e+06    1.7456324279e+06   -3.6737015095e+00               36572    2.3131248560e+00               48597   -4.4768417991e+05               36591    4.4768546778e+05               36590   -4.6006909959e+05                9352    4.6006944664e+05                9357    7.5175409663e-02                   2    7.5175409663e-02                   2   -9.2771188152e+01               10120    9.9457940267e+01               10705   -7.5171545949e+01               20968    7.2803860784e+01                3205   -4.8589196279e-01               39918    4.7572404194e-01               38104   -7.3086591807e+00               16430    7.9351296752e+00               16017   -9.3443171730e+00               16018    1.0069839255e+01               41197   -5.0026862971e+00               26069    6.6208311602e+00               21302    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.1600000000e+02    1.0000000000e+00    1.7211122183e+14    1.7211122183e+14    1.7897925058e+02    1.4251428530e+07    0.0000000000e+00    0.0000000000e+00    1.7211120758e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    7.2506760734e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    7.0007524564e+06    0.0000000000e+00    5.5238162178e+02    6.8981536752e+13    1.0312966598e+14    5.6514552448e+00    3.0550315146e+06    1.7928910989e+06   -3.7520420530e+00               36583    2.3964473239e+00               22606   -4.5681179335e+05               36593    4.5681436445e+05               36594   -4.7719950691e+05                9296    4.7719840372e+05                9295    7.5175409663e-02               37502    7.5175409663e-02               37502   -9.4182726569e+01               10138    1.0069619940e+02               10725   -7.5345641166e+01               21090    7.3673784085e+01                3231   -4.3342635654e-01               31700    4.0789756464e-01               48580   -6.0202105461e+00               16436    7.7936181063e+00               16017   -1.1309770390e+01               16018    8.6068049986e+00               21302   -4.6456634197e+00               26069    6.2922276313e+00               16015    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.2000000000e+02    1.0000000000e+00    1.8261858010e+14    1.8261858010e+14    1.7897925058e+02    1.4704558098e+07    0.0000000000e+00    0.0000000000e+00    1.8261856540e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    7.4697693955e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    7.2347887025e+06    0.0000000000e+00    5.3892725217e+02    7.2897888997e+13    1.0972067140e+14    5.6514552448e+00    3.1594942010e+06    1.8421357290e+06   -3.7860169173e+00               36601    2.4821315882e+00               22607   -4.6546106223e+05               36577    4.6546360270e+05               36578   -4.9423984266e+05                9274    4.9423945134e+05                9275    7.5175409663e-02               37502    7.5175409663e-02               37502   -9.5442791470e+01               10064    1.0313214160e+02                6357   -7.5083845420e+01               20814    7.4055852221e+01                3287   -4.3696938045e-01                9225    4.4534770025e-01               14435   -6.2210676846e+00               20962    9.2324098377e+00               16017   -1.2210959234e+01               16016    8.8298930293e+00               21304   -3.9603922321e+00               26062    5.9477572441e+00               21303    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.2400000000e+02    1.0000000000e+00    1.9362161369e+14    1.9362161369e+14    1.7897925058e+02    1.5167198718e+07    0.0000000000e+00    0.0000000000e+00    1.9362159852e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    7.7158016080e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    7.4513971101e+06    0.0000000000e+00    5.2735649362e+02    7.6979977428e+13    1.1664161594e+14    5.6514552448e+00    3.2626559400e+06    1.8939068404e+06   -3.7763989864e+00               36602    2.5469723758e+00               22600   -4.7355643252e+05               36555    4.7356080774e+05               36550   -5.1116017912e+05                9282    5.1116084474e+05                9283    7.5175409663e-02                   2    7.5175409663e-02                   2   -9.6322213089e+01               10164    1.0569717671e+02                6305   -7.5742826384e+01               20668    7.3195500669e+01               21003   -4.9772871193e-01               43413    4.0541408168e-01               40516   -7.3902539716e+00               16442    8.5726998169e+00               16019   -1.0585379012e+01               20961    7.5775319666e+00               21304   -3.1588137568e+00               26060    5.7746677485e+00               21305    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.2800000000e+02    1.0000000000e+00    2.0513597539e+14    2.0513597540e+14    1.7897925058e+02    1.5629587217e+07    0.0000000000e+00    0.0000000000e+00    2.0513595977e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    7.9240398759e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    7.7055473414e+06    0.0000000000e+00    5.1712920755e+02    8.1232306850e+13    1.2390364760e+14    5.6514552448e+00    3.3642198640e+06    1.9483337980e+06   -3.7384642502e+00               36561    2.6509289080e+00               22608   -4.8113005983e+05               36519    4.8113384500e+05               36518   -5.2793409243e+05                9276    5.2793236225e+05                9275    7.5175409663e-02                   2    7.5175409663e-02                   2   -9.6009067267e+01               10142    1.0679580504e+02                6309   -7.5880113869e+01               20768    7.3731803006e+01               21091   -4.3278799978e-01               36949    5.0019152126e-01               12536   -6.6851828175e+00               20964    7.5652878925e+00               16021   -1.0320181515e+01               16018    6.9208405242e+00               21304   -3.5932551051e+00               16464    4.8572101010e+00               20961    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.3200000000e+02    1.0000000000e+00    2.1717770636e+14    2.1717770636e+14    1.7897925058e+02    1.6128504732e+07    0.0000000000e+00    0.0000000000e+00    2.1717769023e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    8.1910016593e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    7.9375030724e+06    0.0000000000e+00    5.0959070076e+02    8.5659810170e+13    1.3151787459e+14    5.6514552448e+00    3.4641344072e+06    2.0051535877e+06   -3.7229641103e+00               36610    2.6913371506e+00               22612   -4.8809215364e+05               36503    4.8809695888e+05               36504   -5.4466680299e+05                9272    5.4466508677e+05                9291    7.5175409663e-02                   2    7.5175409663e-02                   2   -9.5563500722e+01               10158    1.0765897840e+02                6167   -7.6100208950e+01               39274    7.3883607093e+01               21025   -3.7498680246e-01               36611    4.7204336671e-01               38194   -6.3902581742e+00               20964    7.6556289960e+00               16023   -1.0488437926e+01               16022    6.9677500941e+00               21318   -3.8138492258e+00               26053    5.4997931630e+00               20961    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.3600000000e+02    1.0000000000e+00    2.2976273649e+14    2.2976273649e+14    1.7897925058e+02    1.6612513507e+07    0.0000000000e+00    0.0000000000e+00    2.2976271988e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    8.4190701453e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    8.1934433621e+06    0.0000000000e+00    5.0430244296e+02    9.0267680504e+13    1.3949503375e+14    5.6514552448e+00    3.5622100150e+06    2.0637065425e+06   -3.6333378275e+00               36596    2.6526747065e+00               22603   -4.9436414335e+05               36481    4.9436994765e+05               36480   -5.6151915628e+05                9336    5.6151520732e+05                9331    7.5175409663e-02                   2    7.5175409663e-02                   2   -9.7191428565e+01                5830    1.0788620303e+02                6263   -7.8917045107e+01               39284    7.4374562410e+01               20761   -4.6275265125e-01               36619    4.1021517727e-01               31263   -5.2976705669e+00               20960    7.1387375795e+00               16023   -1.0706721810e+01               20961    7.2078054078e+00               21308   -3.8095050412e+00               16012    5.9076353104e+00               20960    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    3.4000000000e+02    1.0000000000e+00    2.4290683606e+14    2.4290683606e+14    1.7897925058e+02    1.7130551243e+07    0.0000000000e+00    0.0000000000e+00    2.4290681893e+14    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05   -1.0000000000e+00    8.6794493183e+06    0.0000000000e+00    2.0000000000e+03    2.0000000000e+05    1.0000000000e+00    8.4511019248e+06    0.0000000000e+00    5.0077013436e+02    9.5061352770e+13    1.4784546038e+14    5.6514552448e+00    3.6588585287e+06    2.1235146829e+06   -3.5563428424e+00               36599    2.5283537436e+00               22596   -4.9983165630e+05               36475    4.9983996892e+05               36474   -5.7937476704e+05                9842    5.7937796722e+05                9843    7.5175409663e-02               12502    7.5175409663e-02               12502   -9.9812896680e+01                5814    1.0775881148e+02                6395   -8.1801115707e+01               39098    7.4890367111e+01               20893   -4.4069048980e-01               37032    5.6225926089e-01                8130   -5.5841065999e+00               20960    8.1823886842e+00               16025   -9.5496143719e+00               20961    7.5276586001e+00               21322   -3.9058077769e+00               16459    6.0548684207e+00               20960    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
